timestamp,carrier,distance_scheduled,departures_traffic,arrivals_traffic,wind_speed,wind_direction,taxi_out
2020-01-23 02:17:00,B6,636,35,33,8,SSW,33
2020-01-23 03:09:00,B6,1028,35,33,3,S,20
2020-01-23 01:39:00,9E,301,37,27,3,S,17
2020-01-23 02:26:00,B6,718,37,27,3,S,17
2020-01-23 01:19:00,9E,184,37,27,3,S,18
2020-01-23 06:30:00,B6,2475,37,27,3,S,22
2020-01-23 03:17:00,B6,1069,37,27,3,S,24
2020-01-23 02:41:00,B6,828,37,27,3,S,22
2020-01-23 06:26:00,AA,2475,37,27,3,S,19
2020-01-23 01:44:00,MQ,340,37,27,3,S,17
2020-01-23 03:01:00,B6,944,37,27,3,S,17
2020-01-23 02:04:00,9E,425,37,27,3,S,11
2020-01-23 04:16:00,DL,1417,37,27,3,S,14
2020-01-23 02:06:00,DL,427,37,27,5,SSW,35
2020-01-23 01:54:00,9E,340,37,27,5,SSW,12
2020-01-23 01:41:00,9E,290,37,27,5,SSW,15
2020-01-23 02:30:00,YX,665,37,27,5,SSW,13
2020-01-23 01:18:00,B6,187,37,27,5,SSW,19
2020-01-23 01:31:00,B6,301,37,27,5,SSW,17
2020-01-23 02:09:00,DL,541,37,27,5,SSW,30
2020-01-23 01:29:00,9E,273,37,27,5,SSW,34
2020-01-23 02:49:00,DL,828,37,27,5,SSW,20
2020-01-23 02:07:00,YX,483,37,27,5,SSW,33
2020-01-23 06:11:00,DL,2248,37,27,5,SSW,23
2020-01-23 03:54:00,DL,1598,39,30,5,SSW,15
2020-01-23 03:13:00,B6,1005,39,30,5,SSW,23
2020-01-23 03:09:00,DL,1005,39,30,5,SSW,23
2020-01-23 02:42:00,DL,760,39,30,5,SSW,19
2020-01-23 03:53:00,B6,1598,39,30,5,SSW,15
2020-01-23 02:23:00,YX,665,39,30,5,SSW,18
2020-01-23 01:37:00,MQ,288,39,30,5,SSW,24
2020-01-23 06:54:00,B6,2586,39,30,5,SSW,21
2020-01-23 01:49:00,9E,288,39,30,5,SSW,24
2020-01-23 06:35:00,DL,2475,39,30,5,SSW,18
2020-01-23 02:01:00,YX,483,39,30,5,SSW,22
2020-01-23 01:45:00,9E,213,39,30,5,SSW,16
2020-01-23 03:25:00,DL,1089,39,30,5,SSW,15
2020-01-23 03:24:00,B6,1074,39,30,5,SSW,14
2020-01-23 03:08:00,B6,944,39,30,5,SSW,20
2020-01-23 02:55:00,9E,765,39,30,5,SSW,19
2020-01-23 06:28:00,B6,2446,39,30,5,SSW,13
2020-01-23 06:55:00,DL,2586,39,30,6,SW,17
2020-01-23 06:29:00,DL,2422,39,30,6,SW,15
2020-01-23 05:34:00,DL,1990,39,30,6,SW,18
2020-01-23 01:36:00,9E,187,39,30,6,SW,16
2020-01-23 01:33:00,MQ,290,30,30,6,SW,21
2020-01-23 03:19:00,DL,1069,30,30,6,SW,14
2020-01-23 03:06:00,DL,944,30,30,6,SW,18
2020-01-23 06:51:00,AA,2586,30,30,6,SW,20
2020-01-23 03:41:00,DL,1182,30,30,6,SW,10
2020-01-23 03:10:00,AA,740,30,30,6,SW,36
2020-01-23 02:34:00,9E,718,30,30,6,SW,24
2020-01-23 03:07:00,9E,740,30,30,6,SW,25
2020-01-23 06:02:00,AA,2153,30,30,6,SW,20
2020-01-23 02:23:00,MQ,589,30,30,6,SW,16
2020-01-23 02:40:00,DL,760,30,30,6,SW,19
2020-01-23 06:32:00,B6,2475,30,30,6,SW,11
2020-01-23 03:19:00,B6,1069,30,30,6,SW,9
2020-01-23 06:59:00,AS,2586,30,30,6,SW,16
2020-01-23 03:16:00,DL,1029,30,30,6,SW,12
2020-01-23 06:47:00,B6,2569,30,30,6,SW,13
2020-01-23 06:34:00,B6,2521,30,30,6,SW,13
2020-01-23 06:41:00,B6,2465,30,30,6,SW,16
2020-01-23 06:25:00,DL,2446,30,30,5,S,11
2020-01-23 01:52:00,B6,427,30,30,5,S,17
2020-01-23 06:33:00,B6,2422,30,30,5,S,19
2020-01-23 01:27:00,9E,209,30,30,5,S,25
2020-01-23 06:34:00,DL,2475,30,30,5,S,18
2020-01-23 06:38:00,AA,2475,30,30,5,S,16
2020-01-23 02:49:00,B6,740,30,30,5,S,25
2020-01-23 02:19:00,9E,509,30,30,5,S,16
2020-01-23 06:50:00,DL,2586,27,31,5,S,18
2020-01-23 01:21:00,B6,187,27,31,5,S,16
2020-01-23 02:13:00,AA,541,27,31,5,S,12
2020-01-23 01:22:00,DL,187,27,31,5,S,21
2020-01-23 01:21:00,MQ,184,27,31,5,S,16
2020-01-23 06:27:00,B6,2465,27,31,5,S,14
2020-01-23 03:21:00,AA,1089,27,31,5,S,16
2020-01-23 06:31:00,B6,2475,27,31,5,S,10
2020-01-23 01:40:00,9E,301,27,31,5,S,16
2020-01-23 01:22:00,9E,184,27,31,5,S,14
2020-01-23 06:30:00,B6,2429,27,31,5,S,15
2020-01-23 06:55:00,AA,2586,27,31,8,SSW,17
2020-01-23 06:40:00,AS,2475,27,31,8,SSW,19
2020-01-23 05:39:00,DL,1990,27,31,8,SSW,22
2020-01-23 06:30:00,DL,2475,27,31,8,SSW,17
2020-01-23 01:35:00,9E,264,36,37,8,SSW,18
2020-01-23 02:04:00,9E,427,36,37,8,SSW,14
2020-01-23 06:22:00,B6,2378,36,37,8,SSW,16
2020-01-23 04:21:00,DL,1391,36,37,8,SSW,11
2020-01-23 04:28:00,DL,1587,36,37,8,SSW,13
2020-01-23 01:20:00,B6,209,36,37,8,SSW,24
2020-01-23 03:05:00,B6,944,36,37,8,SSW,19
2020-01-23 03:22:00,AA,1089,36,37,8,SSW,19
2020-01-23 03:16:00,B6,1069,36,37,8,SSW,17
2020-01-23 01:34:00,B6,301,36,37,8,SSW,17
2020-01-23 06:39:00,AA,2475,36,37,8,SSW,14
2020-01-23 06:31:00,DL,2422,36,37,8,SSW,14
2020-01-23 06:44:00,B6,2576,36,37,8,SSW,13
2020-01-23 06:32:00,AS,2422,36,37,8,SSW,32
2020-01-23 04:52:00,AA,1587,36,37,8,SSW,15
2020-01-23 02:46:00,9E,765,36,37,8,SSW,16
2020-01-23 04:00:00,DL,1598,36,37,8,SSW,15
2020-01-23 06:09:00,DL,2248,36,37,8,SSW,25
2020-01-23 02:44:00,DL,760,32,40,8,SSW,12
2020-01-23 04:21:00,DL,1521,32,40,8,SSW,17
2020-01-23 02:11:00,AA,541,32,40,8,SSW,13
2020-01-23 06:44:00,DL,2475,32,40,8,SSW,18
2020-01-23 06:07:00,B6,2248,32,40,8,SSW,16
2020-01-23 02:30:00,9E,589,32,40,8,SSW,10
2020-01-23 03:32:00,DL,1029,32,40,8,SSW,31
2020-01-23 06:25:00,B6,2411,32,40,8,SSW,11
2020-01-23 01:27:00,DL,187,32,40,8,SSW,25
2020-01-23 06:45:00,AS,2475,32,40,8,SSW,17
2020-01-23 02:06:00,DL,541,32,40,5,S,8
2020-01-23 07:04:00,DL,2586,32,40,5,S,15
2020-01-23 05:53:00,B6,2153,32,40,5,S,15
2020-01-23 03:05:00,DL,1005,32,40,5,S,19
2020-01-23 06:05:00,DL,2153,32,40,5,S,14
2020-01-23 06:33:00,B6,2475,32,40,5,S,16
2020-01-23 05:34:00,B6,1990,32,40,5,S,22
2020-01-23 03:20:00,DL,1089,32,40,5,S,37
2020-01-23 03:34:00,DL,1182,32,40,5,S,17
2020-01-23 03:18:00,DL,1069,32,40,5,S,36
2020-01-23 06:40:00,AA,2475,32,40,5,S,34
2020-01-23 03:12:00,DL,944,32,40,5,S,11
2020-01-23 02:44:00,MQ,765,32,40,5,S,13
2020-01-23 06:32:00,DL,2446,32,40,5,S,31
2020-01-23 03:04:00,9E,828,32,40,5,S,24
2020-01-23 06:34:00,AA,2446,32,40,5,S,14
2020-01-23 02:47:00,DL,760,32,40,5,S,11
2020-01-23 04:46:00,B6,1626,39,30,5,S,21
2020-01-23 02:14:00,9E,425,39,30,5,S,22
2020-01-23 01:53:00,9E,288,39,30,5,S,24
2020-01-23 03:02:00,9E,740,39,30,5,S,24
2020-01-23 02:10:00,YX,483,39,30,5,S,13
2020-01-23 06:50:00,B6,2586,39,30,5,S,13
2020-01-23 05:37:00,DL,1990,39,30,5,S,31
2020-01-23 02:44:00,B6,828,39,30,5,S,14
2020-01-23 01:35:00,9E,228,39,30,5,S,15
2020-01-23 05:14:00,B6,1826,39,30,5,S,15
2020-01-23 04:29:00,AA,1521,39,30,5,S,15
2020-01-23 03:05:00,B6,1028,39,30,5,S,19
2020-01-23 06:14:00,DL,2248,39,30,5,S,20
2020-01-23 01:51:00,MQ,427,39,30,5,S,15
2020-01-23 04:52:00,DL,1626,39,30,7,SSW,11
2020-01-23 01:24:00,9E,184,39,30,7,SSW,17
2020-01-23 01:53:00,9E,340,39,30,7,SSW,19
2020-01-23 01:38:00,DL,213,39,30,7,SSW,18
2020-01-23 02:05:00,DL,427,31,34,7,SSW,9
2020-01-23 06:29:00,AA,2475,31,34,7,SSW,19
2020-01-23 06:34:00,B6,2475,31,34,7,SSW,13
2020-01-23 06:46:00,AA,2586,31,34,7,SSW,20
2020-01-23 06:24:00,B6,2454,31,34,7,SSW,17
2020-01-23 06:31:00,DL,2475,31,34,7,SSW,17
2020-01-23 01:46:00,9E,290,31,34,7,SSW,18
2020-01-23 06:30:00,AA,2475,31,34,7,SSW,16
2020-01-23 01:24:00,YX,187,31,34,7,SSW,20
2020-01-23 05:57:00,AA,2153,31,34,7,SSW,24
2020-01-23 04:30:00,B6,1521,31,34,7,SSW,14
2020-01-23 03:51:00,B6,1598,31,34,7,SSW,15
2020-01-23 02:25:00,DL,509,31,34,7,SSW,16
2020-01-23 06:42:00,B6,2586,31,34,7,SSW,13
2020-01-23 03:04:00,B6,1005,31,34,7,SSW,20
2020-01-23 01:31:00,9E,264,31,34,5,S,19
2020-01-23 02:53:00,B6,944,31,34,5,S,13
2020-01-23 01:22:00,9E,273,31,34,5,S,15
2020-01-23 01:32:00,9E,266,31,34,5,S,18
2020-01-23 01:37:00,9E,301,30,19,5,S,14
2020-01-23 03:53:00,B6,1617,30,19,5,S,25
2020-01-23 01:10:00,B6,187,30,19,5,S,15
2020-01-23 00:57:00,B6,150,30,19,5,S,20
2020-01-23 01:23:00,B6,264,30,19,5,S,19
2020-01-23 01:15:00,B6,266,30,19,5,S,16
2020-01-23 01:15:00,AA,187,22,15,0,CALM,23
2020-01-23 03:44:00,B6,1598,22,15,0,CALM,14
2020-01-23 03:45:00,B6,1576,22,15,0,CALM,13
2020-01-23 01:28:00,B6,301,11,11,0,CALM,20
2020-01-24 03:05:00,B6,1069,3,0,0,CALM,14
2020-01-24 03:43:00,B6,1598,19,9,0,CALM,25
2020-01-24 05:52:00,B6,2248,19,9,0,CALM,23
2020-01-24 06:26:00,B6,2475,19,9,0,CALM,26
2020-01-24 02:58:00,B6,944,19,9,0,CALM,22
2020-01-24 02:59:00,B6,1028,19,9,0,CALM,28
2020-01-24 02:37:00,DL,760,19,9,0,CALM,23
2020-01-24 06:32:00,AA,2475,19,9,0,CALM,26
2020-01-24 02:22:00,B6,718,23,18,0,CALM,18
2020-01-24 03:21:00,AA,1089,23,18,0,CALM,28
2020-01-24 01:31:00,AA,213,23,18,0,CALM,25
2020-01-24 02:10:00,AA,541,23,18,0,CALM,19
2020-01-24 06:40:00,B6,2586,23,18,0,CALM,27
2020-01-24 01:24:00,B6,301,23,18,0,CALM,29
2020-01-24 06:31:00,B6,2475,23,18,0,CALM,27
2020-01-24 05:35:00,DL,1990,23,18,0,CALM,31
2020-01-24 06:52:00,AA,2586,23,18,3,NNE,15
2020-01-24 02:18:00,9E,509,23,18,3,NNE,13
2020-01-24 01:12:00,B6,187,23,18,3,NNE,15
2020-01-24 06:01:00,AA,2153,36,40,3,NNE,21
2020-01-24 06:25:00,DL,2475,36,40,3,NNE,34
2020-01-24 04:23:00,B6,1521,36,40,3,NNE,19
2020-01-24 06:51:00,AS,2586,36,40,3,NNE,21
2020-01-24 01:19:00,AA,187,36,40,3,NNE,17
2020-01-24 06:28:00,B6,2465,36,40,3,NNE,17
2020-01-24 02:43:00,B6,760,36,40,3,NNE,20
2020-01-24 03:07:00,B6,1005,36,40,3,NNE,30
2020-01-24 03:21:00,AA,1089,36,40,3,NNE,35
2020-01-24 02:40:00,B6,828,36,40,3,NNE,16
2020-01-24 06:30:00,AS,2422,36,40,3,NNE,30
2020-01-24 06:40:00,AS,2475,36,40,3,NNE,34
2020-01-24 01:35:00,9E,301,36,40,3,NNE,14
2020-01-24 03:10:00,B6,1041,36,40,3,NNE,15
2020-01-24 03:22:00,DL,1074,36,40,3,NNE,29
2020-01-24 02:49:00,DL,828,36,40,3,NNE,18
2020-01-24 06:34:00,AA,2475,36,40,3,NNE,20
2020-01-24 01:15:00,B6,266,36,40,3,NNE,18
2020-01-24 01:22:00,B6,264,36,40,3,NNE,19
2020-01-24 01:17:00,B6,209,36,40,3,NNE,17
2020-01-24 03:07:00,B6,944,36,40,3,NNE,19
2020-01-24 04:19:00,DL,1417,36,40,3,NNE,37
2020-01-24 02:00:00,9E,340,36,40,3,NNE,17
2020-01-24 01:24:00,DL,187,36,40,3,NNE,32
2020-01-24 02:20:00,B6,636,36,40,5,ENE,32
2020-01-24 01:49:00,B6,427,36,40,5,ENE,16
2020-01-24 03:02:00,9E,740,36,40,5,ENE,38
2020-01-24 02:48:00,B6,740,36,40,5,ENE,14
2020-01-24 03:15:00,B6,1069,36,40,5,ENE,30
2020-01-24 03:25:00,AA,1089,36,40,5,ENE,32
2020-01-24 06:30:00,DL,2454,36,40,5,ENE,34
2020-01-24 03:14:00,DL,1069,18,47,5,ENE,19
2020-01-24 02:21:00,AA,541,18,47,5,ENE,16
2020-01-24 01:34:00,9E,264,18,47,5,ENE,28
2020-01-24 05:53:00,DL,2153,18,47,5,ENE,27
2020-01-24 02:10:00,DL,541,18,47,5,ENE,19
2020-01-24 06:32:00,DL,2475,18,47,5,ENE,21
2020-01-24 06:10:00,DL,2248,18,47,5,ENE,28
2020-01-24 01:36:00,9E,228,18,47,5,ENE,22
2020-01-24 06:35:00,B6,2475,18,47,5,ENE,13
2020-01-24 06:31:00,B6,2446,18,47,5,ENE,15
2020-01-24 04:27:00,9E,1391,18,47,5,ENE,26
2020-01-24 06:54:00,DL,2586,18,47,5,ENE,16
2020-01-24 03:58:00,DL,1623,18,47,5,ENE,40
2020-01-24 02:55:00,9E,765,18,47,5,ENE,18
2020-01-24 02:38:00,DL,760,18,47,5,ENE,29
2020-01-24 02:09:00,9E,425,18,47,5,ENE,14
2020-01-24 03:45:00,DL,1182,18,47,5,ENE,14
2020-01-24 02:29:00,9E,589,18,47,5,ENE,32
2020-01-24 02:05:00,DL,427,18,47,5,ENE,15
2020-01-24 06:40:00,B6,2465,18,47,5,ENE,36
2020-01-24 06:39:00,AA,2475,18,47,5,NE,10
2020-01-24 06:54:00,B6,2586,18,47,5,NE,22
2020-01-24 01:26:00,9E,184,18,47,5,NE,16
2020-01-24 01:30:00,9E,213,18,47,5,NE,19
2020-01-24 03:59:00,B6,1598,16,39,5,NE,25
2020-01-24 06:35:00,B6,2422,16,39,5,NE,26
2020-01-24 02:23:00,DL,636,16,39,5,NE,23
2020-01-24 03:19:00,AA,1089,16,39,5,NE,18
2020-01-24 03:15:00,DL,1028,16,39,5,NE,25
2020-01-24 02:20:00,9E,509,16,39,5,NE,23
2020-01-24 02:28:00,9E,718,16,39,5,NE,28
2020-01-24 06:50:00,AS,2586,16,39,5,NE,26
2020-01-24 05:30:00,B6,1990,16,39,5,NE,18
2020-01-24 01:53:00,MQ,427,16,39,5,NE,27
2020-01-24 01:16:00,AA,187,16,39,5,NE,27
2020-01-24 04:24:00,DL,1521,16,39,5,NE,11
2020-01-24 01:37:00,9E,290,16,39,5,NE,32
2020-01-24 06:06:00,B6,2248,16,39,5,NE,14
2020-01-24 06:51:00,DL,2586,16,39,5,NE,19
2020-01-24 01:43:00,9E,288,16,39,5,NE,29
2020-01-24 06:25:00,DL,2475,16,39,5,NE,17
2020-01-24 06:51:00,B6,2586,16,39,5,NE,23
2020-01-24 03:23:00,B6,1074,16,39,5,ENE,21
2020-01-24 11:15:00,HA,4983,16,39,5,ENE,23
2020-01-24 02:03:00,YX,483,16,39,5,ENE,25
2020-01-24 06:25:00,AS,2422,16,39,5,ENE,30
2020-01-24 02:19:00,9E,665,21,19,5,ENE,24
2020-01-24 03:06:00,B6,1028,21,19,5,ENE,22
2020-01-24 06:48:00,AA,2586,21,19,5,ENE,23
2020-01-24 01:24:00,B6,301,21,19,5,ENE,15
2020-01-24 03:13:00,B6,1069,21,19,5,ENE,19
2020-01-24 04:56:00,AA,1746,21,19,5,ENE,20
2020-01-24 01:12:00,9E,187,21,19,5,ENE,20
2020-01-24 06:01:00,AA,2153,21,19,6,E,16
2020-01-24 06:27:00,AA,2475,21,19,6,E,23
2020-01-24 03:18:00,DL,1029,21,19,6,E,30
2020-01-24 01:20:00,9E,209,21,19,6,E,15
2020-01-24 03:16:00,AA,1089,17,27,6,E,15
2020-01-24 04:21:00,AA,1521,17,27,6,E,20
2020-01-24 05:25:00,DL,1990,17,27,6,E,22
2020-01-24 01:32:00,YX,213,17,27,6,E,16
2020-01-24 06:50:00,AS,2586,17,27,6,E,33
2020-01-24 03:12:00,DL,1069,17,27,6,E,22
2020-01-24 02:53:00,DL,944,17,27,6,E,21
2020-01-24 06:27:00,B6,2475,17,27,6,E,30
2020-01-24 06:07:00,DL,2248,17,27,6,E,17
2020-01-24 06:41:00,AS,2475,17,27,6,E,24
2020-01-24 03:12:00,DL,1089,17,27,6,E,19
2020-01-24 06:48:00,DL,2586,17,27,6,E,21
2020-01-24 01:37:00,9E,301,17,27,6,E,29
2020-01-24 02:57:00,DL,1005,17,27,6,E,18
2020-01-24 06:32:00,DL,2475,17,27,6,E,17
2020-01-24 01:26:00,YX,213,17,27,6,E,20
2020-01-24 02:37:00,DL,760,17,27,6,E,15
2020-01-24 02:03:00,DL,541,17,27,6,E,22
2020-01-24 01:07:00,B6,187,17,27,6,SE,16
2020-01-24 04:14:00,AA,1391,17,27,6,SE,25
2020-01-24 01:31:00,MQ,288,17,27,6,SE,20
2020-01-24 03:02:00,B6,1028,17,27,6,SE,20
2020-01-24 03:49:00,DL,1598,17,27,6,SE,21
2020-01-24 02:05:00,AA,541,17,27,6,SE,22
2020-01-24 06:49:00,B6,2586,29,18,6,SE,15
2020-01-24 06:30:00,AA,2475,29,18,6,SE,16
2020-01-24 01:20:00,B6,264,29,18,6,SE,20
2020-01-24 01:23:00,9E,266,29,18,6,SE,21
2020-01-24 01:11:00,B6,266,29,18,6,SE,16
2020-01-24 02:49:00,9E,740,29,18,6,SE,16
2020-01-24 02:06:00,DL,509,29,18,6,SE,12
2020-01-24 03:16:00,AA,1089,29,18,6,SE,15
2020-01-24 06:41:00,AS,2475,29,18,10,SE,19
2020-01-24 01:21:00,YX,187,29,18,10,SE,15
2020-01-24 06:25:00,AS,2454,29,18,10,SE,27
2020-01-24 04:23:00,B6,1417,29,18,10,SE,13
2020-01-24 03:07:00,B6,1028,29,18,10,SE,24
2020-01-24 01:32:00,9E,213,29,18,10,SE,27
2020-01-24 02:00:00,9E,425,34,33,10,SE,23
2020-01-24 05:55:00,AA,2153,34,33,10,SE,14
2020-01-24 01:15:00,B6,187,34,33,10,SE,19
2020-01-24 03:02:00,B6,944,34,33,10,SE,19
2020-01-24 01:53:00,9E,427,34,33,10,SE,35
2020-01-24 02:09:00,AA,541,34,33,10,SE,10
2020-01-24 04:17:00,DL,1521,34,33,10,SE,19
2020-01-24 02:21:00,DL,636,34,33,10,SE,17
2020-01-24 03:53:00,B6,1598,34,33,10,SE,19
2020-01-24 01:27:00,9E,228,34,33,10,SE,14
2020-01-24 02:39:00,MQ,765,34,33,10,SE,18
2020-01-24 06:31:00,DL,2475,34,33,10,SE,17
2020-01-24 04:28:00,9E,1391,34,33,10,SE,22
2020-01-24 02:43:00,B6,760,34,33,10,E,21
2020-01-24 02:17:00,B6,636,34,33,10,E,19
2020-01-24 03:09:00,B6,1028,34,33,10,E,25
2020-01-24 02:26:00,B6,718,39,25,10,E,24
2020-01-24 01:39:00,9E,301,39,25,10,E,19
2020-01-24 06:30:00,B6,2475,39,25,10,E,17
2020-01-24 01:19:00,9E,184,39,25,10,E,18
2020-01-24 03:17:00,B6,1069,39,25,10,E,21
2020-01-24 06:26:00,AA,2475,39,25,10,E,15
2020-01-24 03:01:00,B6,944,39,25,10,E,16
2020-01-24 01:44:00,MQ,340,39,25,10,E,31
2020-01-24 02:06:00,DL,427,39,25,10,E,12
2020-01-24 04:16:00,DL,1417,39,25,10,E,19
2020-01-24 02:09:00,DL,541,39,25,10,E,16
2020-01-24 01:31:00,B6,301,39,25,8,ESE,25
2020-01-24 02:04:00,9E,425,39,25,8,ESE,19
2020-01-24 03:53:00,B6,1598,39,25,8,ESE,21
2020-01-24 02:07:00,YX,483,39,25,8,ESE,31
2020-01-24 01:18:00,B6,187,39,25,8,ESE,22
2020-01-24 02:49:00,DL,828,39,25,8,ESE,22
2020-01-24 02:30:00,YX,665,39,25,8,ESE,27
2020-01-24 01:29:00,9E,273,39,25,8,ESE,38
2020-01-24 01:41:00,9E,290,38,31,8,ESE,19
2020-01-24 03:13:00,B6,1005,38,31,8,ESE,20
2020-01-24 03:54:00,DL,1598,38,31,8,ESE,22
2020-01-24 02:42:00,DL,760,38,31,8,ESE,18
2020-01-24 03:09:00,DL,1005,38,31,8,ESE,20
2020-01-24 02:23:00,YX,665,38,31,8,ESE,16
2020-01-24 06:35:00,DL,2475,38,31,8,ESE,18
2020-01-24 06:54:00,B6,2586,38,31,8,ESE,24
2020-01-24 01:49:00,9E,288,38,31,8,ESE,18
2020-01-24 02:01:00,YX,483,38,31,8,ESE,17
2020-01-24 03:25:00,DL,1089,38,31,8,ESE,15
2020-01-24 03:08:00,B6,944,38,31,8,ESE,20
2020-01-24 06:41:00,B6,2465,38,31,8,ESE,20
2020-01-24 01:37:00,MQ,288,38,31,8,ESE,20
2020-01-24 03:25:00,B6,1069,38,31,8,ESE,34
2020-01-24 02:55:00,9E,765,38,31,8,ESE,23
2020-01-24 03:24:00,B6,1074,38,31,8,ESE,34
2020-01-24 01:33:00,MQ,290,38,31,8,ESE,30
2020-01-24 01:36:00,9E,187,38,31,8,ESE,25
2020-01-24 01:21:00,MQ,184,38,31,8,ESE,11
2020-01-24 06:28:00,B6,2446,38,31,13,E,19
2020-01-24 06:55:00,DL,2586,38,31,13,E,12
2020-01-24 03:10:00,AA,740,38,31,13,E,12
2020-01-24 06:29:00,DL,2422,38,31,13,E,14
2020-01-24 03:41:00,DL,1182,38,31,13,E,16
2020-01-24 05:34:00,DL,1990,38,31,13,E,16
2020-01-24 03:07:00,9E,740,32,31,13,E,21
2020-01-24 03:06:00,DL,944,32,31,13,E,22
2020-01-24 06:51:00,AA,2586,32,31,13,E,16
2020-01-24 03:19:00,DL,1069,32,31,13,E,19
2020-01-24 02:34:00,9E,718,32,31,13,E,14
2020-01-24 01:45:00,9E,213,32,31,13,E,14
2020-01-24 02:40:00,DL,760,32,31,13,E,37
2020-01-24 06:47:00,B6,2569,32,31,13,E,18
2020-01-24 02:23:00,MQ,589,32,31,13,E,14
2020-01-24 02:49:00,B6,740,32,31,13,E,19
2020-01-24 06:32:00,B6,2475,32,31,13,E,25
2020-01-24 06:02:00,AA,2153,32,31,13,E,13
2020-01-24 03:19:00,B6,1069,32,31,13,E,25
2020-01-24 06:59:00,AS,2586,32,31,13,E,28
2020-01-24 06:34:00,B6,2521,32,31,13,E,18
2020-01-24 03:16:00,DL,1029,32,31,13,E,18
2020-01-24 02:42:00,B6,828,32,31,13,E,21
2020-01-24 06:25:00,DL,2446,32,31,8,E,31
2020-01-24 06:38:00,AA,2475,32,31,8,E,12
2020-01-24 06:34:00,DL,2475,32,31,8,E,16
2020-01-24 01:27:00,9E,209,32,31,8,E,17
2020-01-24 02:19:00,9E,509,27,29,8,E,17
2020-01-24 06:50:00,DL,2586,27,29,8,E,16
2020-01-24 01:21:00,B6,187,27,29,8,E,17
2020-01-24 01:22:00,DL,187,27,29,8,E,16
2020-01-24 06:27:00,B6,2465,27,29,8,E,25
2020-01-24 02:13:00,AA,541,27,29,8,E,14
2020-01-24 03:21:00,AA,1089,27,29,8,E,19
2020-01-24 06:31:00,B6,2475,27,29,8,E,18
2020-01-24 06:33:00,B6,2422,27,29,8,E,25
2020-01-24 01:40:00,9E,301,27,29,8,E,24
2020-01-24 01:22:00,9E,184,27,29,8,E,25
2020-01-24 01:35:00,9E,264,27,29,8,E,13
2020-01-24 06:40:00,AS,2475,27,29,8,E,28
2020-01-24 06:30:00,B6,2429,27,29,8,E,19
2020-01-24 06:11:00,DL,2248,27,29,8,E,19
2020-01-24 06:22:00,B6,2378,27,29,9,ENE,18
2020-01-24 06:55:00,AA,2586,27,29,9,ENE,15
2020-01-24 06:30:00,DL,2475,27,29,9,ENE,21
2020-01-24 01:52:00,B6,427,27,29,9,ENE,22
2020-01-24 02:04:00,9E,427,37,41,9,ENE,19
2020-01-24 05:39:00,DL,1990,37,41,9,ENE,17
2020-01-24 04:21:00,DL,1391,37,41,9,ENE,12
2020-01-24 01:20:00,B6,209,37,41,9,ENE,21
2020-01-24 04:28:00,DL,1587,37,41,9,ENE,19
2020-01-24 03:05:00,B6,944,37,41,9,ENE,26
2020-01-24 03:16:00,B6,1069,37,41,9,ENE,30
2020-01-24 06:39:00,AA,2475,37,41,9,ENE,24
2020-01-24 06:31:00,DL,2422,37,41,9,ENE,34
2020-01-24 01:34:00,B6,301,37,41,9,ENE,27
2020-01-24 03:22:00,AA,1089,37,41,9,ENE,20
2020-01-24 04:21:00,DL,1521,37,41,9,ENE,28
2020-01-24 06:44:00,B6,2576,37,41,9,ENE,25
2020-01-24 04:52:00,AA,1587,37,41,9,ENE,24
2020-01-24 02:44:00,DL,760,37,41,9,ENE,26
2020-01-24 02:46:00,9E,765,37,41,9,ENE,27
2020-01-24 04:00:00,DL,1598,37,41,9,ENE,25
2020-01-24 06:09:00,DL,2248,37,41,9,ENE,27
2020-01-24 02:11:00,AA,541,31,40,9,ENE,20
2020-01-24 06:44:00,DL,2475,31,40,9,ENE,31
2020-01-24 06:45:00,AS,2475,31,40,9,ENE,24
2020-01-24 06:25:00,B6,2411,31,40,9,ENE,22
2020-01-24 02:30:00,9E,589,31,40,9,ENE,18
2020-01-24 03:32:00,DL,1029,31,40,9,ENE,18
2020-01-24 06:07:00,B6,2248,31,40,9,ENE,18
2020-01-24 07:04:00,DL,2586,31,40,9,ENE,21
2020-01-24 06:40:00,AA,2475,31,40,9,ENE,24
2020-01-24 06:05:00,DL,2153,31,40,9,ENE,19
2020-01-24 02:25:00,DL,509,31,40,8,ENE,25
2020-01-24 01:27:00,DL,187,31,40,8,ENE,20
2020-01-24 03:05:00,DL,1005,31,40,8,ENE,28
2020-01-24 02:06:00,DL,541,31,40,8,ENE,14
2020-01-24 05:34:00,B6,1990,31,40,8,ENE,27
2020-01-24 05:53:00,B6,2153,31,40,8,ENE,27
2020-01-24 03:34:00,DL,1182,31,40,8,ENE,23
2020-01-24 03:18:00,DL,1069,31,40,8,ENE,32
2020-01-24 03:20:00,DL,1089,31,40,8,ENE,23
2020-01-24 05:14:00,B6,1826,31,40,8,ENE,23
2020-01-24 03:12:00,DL,944,31,40,8,ENE,28
2020-01-24 02:44:00,MQ,765,31,40,8,ENE,25
2020-01-24 02:47:00,DL,760,31,40,8,ENE,18
2020-01-24 06:34:00,AA,2446,31,40,8,ENE,20
2020-01-24 03:04:00,9E,828,31,40,8,ENE,25
2020-01-24 06:32:00,DL,2446,31,40,8,ENE,24
